"","subject","script","timebins","aggbaseline"
"1809","42c.edf","print",1400,111.955151545278
"1810","42c.edf","print",1500,143.492671316154
"1811","42c.edf","print",1600,187.059317043342
"1812","42c.edf","print",1700,234.478170147802
"1813","42c.edf","print",1800,265.103842321225
"1814","42c.edf","print",1900,271.462052817984
"1815","42c.edf","print",2000,242.807105724807
"1816","42c.edf","print",2100,204.72844848149
"1817","42c.edf","print",2200,186.442739013368
"1818","42c.edf","print",2300,150.705907183583
"1819","42c.edf","print",2400,110.884060505876
"1820","42c.edf","print",2500,100.11749651732
"1821","4d.edf","cursive",0,79.5510689655173
"1822","4d.edf","cursive",100,81.369
"1823","4d.edf","cursive",200,75.7168620689655
"1824","4d.edf","cursive",300,63.5241172413793
"1825","4d.edf","cursive",400,37.127217630854
"1826","4d.edf","cursive",500,8.10693103448277
"1827","4d.edf","cursive",600,-9.44388429752065
"1828","4d.edf","cursive",700,-15.2900620689655
"1829","4d.edf","cursive",800,-11.9498965517241
"1830","4d.edf","cursive",900,-2.8381458704639
"1831","4d.edf","cursive",1000,14.3893975786824
"1832","4d.edf","cursive",1100,36.2248580976767
"1833","4d.edf","cursive",1200,55.6291278176785
"1834","4d.edf","cursive",1300,67.4669400160174
"1835","4d.edf","cursive",1400,75.6729436331504
"1836","4d.edf","cursive",1500,68.4901027452862
"1837","4d.edf","cursive",1600,71.84957757052
"1838","4d.edf","cursive",1700,81.6602896785602
"1839","4d.edf","cursive",1800,87.3360327694531
"1840","4d.edf","cursive",1900,71.7632250373081
"1841","4d.edf","cursive",2000,43.1819850480677
"1842","4d.edf","cursive",2100,5.0681047528212
"1843","4d.edf","cursive",2200,-26.8628717969535
"1844","4d.edf","cursive",2300,-44.5787053549342
"1845","4d.edf","cursive",2400,-67.2961646450431
"1846","4d.edf","cursive",2500,-80.5166326530612
"1847","4d.edf","print",0,47.0143430524928
"1848","4d.edf","print",100,50.0240290435094
"1849","4d.edf","print",200,50.7251721173434
"1850","4d.edf","print",300,45.1773591870501
"1851","4d.edf","print",400,32.9789859813085
"1852","4d.edf","print",500,11.6074859813085
"1853","4d.edf","print",600,-11.5790140186915
"1854","4d.edf","print",700,-20.9130891870163
"1855","4d.edf","print",800,-16.6777559466072
"1856","4d.edf","print",900,-7.1587363583826
"1857","4d.edf","print",1000,5.97865386963102
"1858","4d.edf","print",1100,18.2770846413556
"1859","4d.edf","print",1200,37.6747718047839
"1860","4d.edf","print",1300,66.9140968944411
"1861","4d.edf","print",1400,105.416562195799
"1862","4d.edf","print",1500,125.377612442875
"1863","4d.edf","print",1600,110.269023735694
"1864","4d.edf","print",1700,83.2926834194402
"1865","4d.edf","print",1800,49.1460636054786
"1866","4d.edf","print",1900,13.1590203565743
"1867","4d.edf","print",2000,-18.291926410325
"1868","4d.edf","print",2100,-33.7949139391103
"1869","4d.edf","print",2200,-37.7317048690987
"1870","4d.edf","print",2300,-34.8095221877348
"1871","4d.edf","print",2400,-25.8924029705084
"1872","4d.edf","print",2500,-21.0273470789597
"1873","5a.edf","cursive",0,63.8136304985338
"1874","5a.edf","cursive",100,68.3817643097644
"1875","5a.edf","cursive",200,72.5307377902739
"1876","5a.edf","cursive",300,65.9336400564788
"1877","5a.edf","cursive",400,42.5029208211144
"1878","5a.edf","cursive",500,21.616349541931
"1879","5a.edf","cursive",600,-16.4069539900725
"1880","5a.edf","cursive",700,-52.5688215488215
"1881","5a.edf","cursive",800,-48.4094471597697
"1882","5a.edf","cursive",900,0.956512218963902
"1883","5a.edf","cursive",1000,62.590293621859
"1884","5a.edf","cursive",1100,111.888629485517
"1885","5a.edf","cursive",1200,140.614636532894
"1886","5a.edf","cursive",1300,161.040496907503
"1887","5a.edf","cursive",1400,160.668732985125
"1888","5a.edf","cursive",1500,158.214239947146
"1889","5a.edf","cursive",1600,167.206184323241
"1890","5a.edf","cursive",1700,173.658190246084
"1891","5a.edf","cursive",1800,171.68317846121
"1892","5a.edf","cursive",1900,176.991965762012
"1893","5a.edf","cursive",2000,180.688452192232
"1894","5a.edf","cursive",2100,186.192126742649
"1895","5a.edf","cursive",2200,184.829008300537
"1896","5a.edf","cursive",2300,185.473898074431
"1897","5a.edf","cursive",2400,184.052351637803
"1898","5a.edf","cursive",2500,175.573971274923
"1899","5a.edf","print",0,50.4501286721176
"1900","5a.edf","print",100,36.1608442241641
"1901","5a.edf","print",200,27.9423953741141
"1902","5a.edf","print",300,23.3584242424242
"1903","5a.edf","print",400,12.1724848484848
"1904","5a.edf","print",500,-5.54096969696973
"1905","5a.edf","print",600,-7.66348209366395
"1906","5a.edf","print",700,17.43736760812
"1907","5a.edf","print",800,61.1134130463811
"1908","5a.edf","print",900,103.273439037279
"1909","5a.edf","print",1000,135.343418509612
"1910","5a.edf","print",1100,151.020584915437
"1911","5a.edf","print",1200,170.625574266205
"1912","5a.edf","print",1300,182.910399707466
"1913","5a.edf","print",1400,159.41442418553
"1914","5a.edf","print",1500,138.031389464449
"1915","5a.edf","print",1600,130.452154553521
"1916","5a.edf","print",1700,122.42600821768
"1917","5a.edf","print",1800,121.160536768435
"1918","5a.edf","print",1900,111.986561382294
"1919","5a.edf","print",2000,112.504314459059
"1920","5a.edf","print",2100,126.878366776466
"1921","5a.edf","print",2200,127.225354549179
"1922","5a.edf","print",2300,119.551369965396
"1923","5a.edf","print",2400,121.851237040955
"1924","5a.edf","print",2500,117.950231905869
"1925","6b.edf","cursive",0,4.25269092080356
"1926","6b.edf","cursive",100,6.36983437194702
"1927","6b.edf","cursive",200,13.6728655569782
"1928","6b.edf","cursive",300,23.3589327292425
"1929","6b.edf","cursive",400,20.9038053777208
"1930","6b.edf","cursive",500,8.87504577808983
"1931","6b.edf","cursive",600,-7.86176578351232
"1932","6b.edf","cursive",700,-12.7997471041434
"1933","6b.edf","cursive",800,-6.59293511486036
"1934","6b.edf","cursive",900,10.2625566498455
"1935","6b.edf","cursive",1000,25.1875731204338
"1936","6b.edf","cursive",1100,36.1259138424198
"1937","6b.edf","cursive",1200,53.025604353393
"1938","6b.edf","cursive",1300,71.0129376867264
"1939","6b.edf","cursive",1400,76.0814014859882
"1940","6b.edf","cursive",1500,77.641042528941
"1941","6b.edf","cursive",1600,91.5272519399366
"1942","6b.edf","cursive",1700,99.6795235693528
"1943","6b.edf","cursive",1800,89.017640283488
"1944","6b.edf","cursive",1900,75.7799968836791
"1945","6b.edf","cursive",2000,81.3189450365136
"1946","6b.edf","cursive",2100,72.7521687506859
"1947","6b.edf","cursive",2200,70.5283978570845
"1948","6b.edf","cursive",2300,57.0812935326775
"1949","6b.edf","cursive",2400,46.3836850793957
"1950","6b.edf","cursive",2500,41.9548532262216
"1951","6b.edf","print",0,51.8840694444445
"1952","6b.edf","print",100,38.4648633652379
"1953","6b.edf","print",200,26.1085787037037
"1954","6b.edf","print",300,26.6352984695057
"1955","6b.edf","print",400,25.3330416666667
"1956","6b.edf","print",500,14.1837175925926
"1957","6b.edf","print",600,-9.00856691919188
"1958","6b.edf","print",700,-28.0593911581395
"1959","6b.edf","print",800,-28.6259078282828
"1960","6b.edf","print",900,-13.6847064176245
"1961","6b.edf","print",1000,5.68317289272035
"1962","6b.edf","print",1100,28.4866083188752
"1963","6b.edf","print",1200,56.826123344473
"1964","6b.edf","print",1300,77.9981603675549
"1965","6b.edf","print",1400,84.4437751014685
"1966","6b.edf","print",1500,91.9686538133455
"1967","6b.edf","print",1600,88.2949440447434
"1968","6b.edf","print",1700,77.0774782792955
"1969","6b.edf","print",1800,67.6923422440933
"1970","6b.edf","print",1900,53.1513825702107
"1971","6b.edf","print",2000,43.7254202477445
"1972","6b.edf","print",2100,31.1756591905279
"1973","6b.edf","print",2200,16.412009070937
"1974","6b.edf","print",2300,2.66103261058869
"1975","6b.edf","print",2400,-8.7849133141762
"1976","6b.edf","print",2500,-9.90868055555556
"1977","6b1.edf","cursive",0,157.584552368202
"1978","6b1.edf","cursive",100,133.075338345865
"1979","6b1.edf","cursive",200,110.412062337662
"1980","6b1.edf","cursive",300,92.7093714285714
"1981","6b1.edf","cursive",400,55.9580571428572
"1982","6b1.edf","cursive",500,15.2238857142857
"1983","6b1.edf","cursive",600,-17.4261714285714
"1984","6b1.edf","cursive",700,-44.8526980482204
"1985","6b1.edf","cursive",800,-59.0857023605185
"1986","6b1.edf","cursive",900,-59.5566130511861
"1987","6b1.edf","cursive",1000,-46.9615170002594
"1988","6b1.edf","cursive",1100,-32.4640413609486
"1989","6b1.edf","cursive",1200,-17.9998314676232
"1990","6b1.edf","cursive",1300,-7.62001121675033
"1991","6b1.edf","cursive",1400,-0.416985040530926
"1992","6b1.edf","cursive",1500,2.05099199956925
"1993","6b1.edf","cursive",1600,9.12759161150038
"1994","6b1.edf","cursive",1700,21.503826230798
"1995","6b1.edf","cursive",1800,23.7854136913789
"1996","6b1.edf","cursive",1900,34.3286926935398
"1997","6b1.edf","cursive",2000,43.1068587203296
"1998","6b1.edf","cursive",2100,53.0824013551735
"1999","6b1.edf","cursive",2200,62.8283429540429
"2000","6b1.edf","cursive",2300,45.2171472469307
"2001","6b1.edf","cursive",2400,28.9168142993821
"2002","6b1.edf","cursive",2500,27.1059105545935
"2003","6b1.edf","print",0,162.630633016238
"2004","6b1.edf","print",100,162.06377855932
"2005","6b1.edf","print",200,157.928100637294
"2006","6b1.edf","print",300,155.838248169495
"2007","6b1.edf","print",400,107.656579859941
"2008","6b1.edf","print",500,34.5827023326572
"2009","6b1.edf","print",600,-33.6359687903375
"2010","6b1.edf","print",700,-94.3617409364468
"2011","6b1.edf","print",800,-136.573548428916
"2012","6b1.edf","print",900,-154.904869405128
"2013","6b1.edf","print",1000,-157.815003716553
"2014","6b1.edf","print",1100,-153.766239110766
"2015","6b1.edf","print",1200,-146.558046176969
"2016","6b1.edf","print",1300,-137.679852931192
"2017","6b1.edf","print",1400,-133.821463269703
"2018","6b1.edf","print",1500,-130.308873286383
"2019","6b1.edf","print",1600,-129.3321985438
"2020","6b1.edf","print",1700,-134.189057970579
"2021","6b1.edf","print",1800,-143.30276989738
"2022","6b1.edf","print",1900,-145.174527887603
"2023","6b1.edf","print",2000,-162.195595922921
"2024","6b1.edf","print",2100,-184.547657612755
"2025","6b1.edf","print",2200,-202.869168999157
"2026","6b1.edf","print",2300,-202.660770132696
"2027","6b1.edf","print",2400,-191.879539849704
"2028","6b1.edf","print",2500,-174.919788100166
"2029","7c.edf","cursive",0,82.4852717890984
"2030","7c.edf","cursive",100,69.3225043050983
"2031","7c.edf","cursive",200,59.3308824467587
"2032","7c.edf","cursive",300,58.6114224598931
"2033","7c.edf","cursive",400,48.3554224598931
"2034","7c.edf","cursive",500,20.620128342246
"2035","7c.edf","cursive",600,-15.9426951871657
"2036","7c.edf","cursive",700,-42.8367272727272
"2037","7c.edf","cursive",800,-55.5532519541706
"2038","7c.edf","cursive",900,-58.0642352941176
"2039","7c.edf","cursive",1000,-55.4356363636363
"2040","7c.edf","cursive",1100,-43.1048128342246
"2041","7c.edf","cursive",1200,-20.2850397035189
"2042","7c.edf","cursive",1300,-0.0683447150426742
"2043","7c.edf","cursive",1400,15.4820927077994
"2044","7c.edf","cursive",1500,27.6314221262372
"2045","7c.edf","cursive",1600,32.1898607138416
"2046","7c.edf","cursive",1700,31.1184824438869
"2047","7c.edf","cursive",1800,29.3445198249463
"2048","7c.edf","cursive",1900,28.7419350984446
"2049","7c.edf","cursive",2000,25.2940123619246
"2050","7c.edf","cursive",2100,19.9082248731661
"2051","7c.edf","cursive",2200,22.550690903185
"2052","7c.edf","cursive",2300,16.7597433155081
"2053","7c.edf","cursive",2400,9.93833781139955
"2054","7c.edf","cursive",2500,7.66642232946399
"2055","7c.edf","print",0,14.990705882353
"2056","7c.edf","print",100,20.2331374853114
"2057","7c.edf","print",200,28.2396470588236
"2058","7c.edf","print",300,40.3709411764706
"2059","7c.edf","print",400,45.2384705882353
"2060","7c.edf","print",500,25.474
"2061","7c.edf","print",600,-17.5782352941176
"2062","7c.edf","print",700,-56.9504705882353
"2063","7c.edf","print",800,-79.7161176470588
"2064","7c.edf","print",900,-93.0885882352941
"2065","7c.edf","print",1000,-101.885120624447
"2066","7c.edf","print",1100,-104.897340629275
"2067","7c.edf","print",1200,-101.297241082147
"2068","7c.edf","print",1300,-94.22188734813
"2069","7c.edf","print",1400,-88.1282021536462
"2070","7c.edf","print",1500,-83.6154616970585
"2071","7c.edf","print",1600,-84.1597903616187
"2072","7c.edf","print",1700,-89.4804098714514
"2073","7c.edf","print",1800,-105.876896596121
"2074","7c.edf","print",1900,-126.632316246882
"2075","7c.edf","print",2000,-141.995999373692
"2076","7c.edf","print",2100,-150.36723241002
"2077","7c.edf","print",2200,-154.66443518035
"2078","7c.edf","print",2300,-156.329758159573
"2079","7c.edf","print",2400,-159.440637253132
"2080","7c.edf","print",2500,-161.232352941176
"2081","8d1.edf","cursive",0,-19.5298776418243
"2082","8d1.edf","cursive",100,26.5855038932147
"2083","8d1.edf","cursive",200,44.7571612903226
"2084","8d1.edf","cursive",300,51.9249032258064
"2085","8d1.edf","cursive",400,40.2890322580645
"2086","8d1.edf","cursive",500,16.7166451612903
"2087","8d1.edf","cursive",600,-14.9243870967742
"2088","8d1.edf","cursive",700,-48.0263225806452
"2089","8d1.edf","cursive",800,-75.04680742913
"2090","8d1.edf","cursive",900,-89.3923387277796
"2091","8d1.edf","cursive",1000,-89.8003664799268
"2092","8d1.edf","cursive",1100,-87.3157285736302
"2093","8d1.edf","cursive",1200,-75.0256615180774
"2094","8d1.edf","cursive",1300,-64.5950162364006
"2095","8d1.edf","cursive",1400,-65.1536269911731
"2096","8d1.edf","cursive",1500,-72.5733697131431
"2097","8d1.edf","cursive",1600,-80.8003679456842
"2098","8d1.edf","cursive",1700,-86.7782007817928
"2099","8d1.edf","cursive",1800,-99.3343580550686
"2100","8d1.edf","cursive",1900,-102.266180416114
"2101","8d1.edf","cursive",2000,-112.513626851631
"2102","8d1.edf","cursive",2100,-116.759388276714
"2103","8d1.edf","cursive",2200,-146.113817284705
"2104","8d1.edf","cursive",2300,-159.778596024612
"2105","8d1.edf","cursive",2400,-188.607624263871
"2106","8d1.edf","cursive",2500,-201.7493724835
"2107","8d1.edf","print",0,85.7338532735823
"2108","8d1.edf","print",100,90.3429437916581
"2109","8d1.edf","print",200,93.2456137566138
"2110","8d1.edf","print",300,88.2893129640984
"2111","8d1.edf","print",400,67.7712644583187
"2112","8d1.edf","print",500,29.7843811188812
"2113","8d1.edf","print",600,-25.3568589743589
"2114","8d1.edf","print",700,-77.024911836015
"2115","8d1.edf","print",800,-105.474487160987
"2116","8d1.edf","print",900,-125.293193329304
"2117","8d1.edf","print",1000,-142.442461519961
"2118","8d1.edf","print",1100,-152.741212169244
"2119","8d1.edf","print",1200,-169.383866386234
"2120","8d1.edf","print",1300,-181.788517499591
"2121","8d1.edf","print",1400,-190.333962716703
"2122","8d1.edf","print",1500,-188.5305101659
"2123","8d1.edf","print",1600,-175.507335617986
"2124","8d1.edf","print",1700,-169.164151368795
"2125","8d1.edf","print",1800,-163.097271362104
"2126","8d1.edf","print",1900,-156.267680881228
"2127","8d1.edf","print",2000,-148.501866543866
"2128","8d1.edf","print",2100,-144.166887656557
"2129","8d1.edf","print",2200,-126.407155052734
"2130","8d1.edf","print",2300,-123.768236436944
"2131","8d1.edf","print",2400,-116.692247651367
"2132","8d1.edf","print",2500,-110.969531477735
"2133","9a.edf","cursive",0,42.6317184942202
"2134","9a.edf","cursive",100,35.5557681318203
"2135","9a.edf","cursive",200,26.6332185383243
"2136","9a.edf","cursive",300,14.0256827358552
"2137","9a.edf","cursive",400,-0.658487356529262
"2138","9a.edf","cursive",500,-4.3317310595842
"2139","9a.edf","cursive",600,1.53575980688841
"2140","9a.edf","cursive",700,11.421995721925
"2141","9a.edf","cursive",800,16.2627977591036
"2142","9a.edf","cursive",900,24.9650825367997
"2143","9a.edf","cursive",1000,42.8197774123387
"2144","9a.edf","cursive",1100,62.2331478349942
"2145","9a.edf","cursive",1200,78.4857455082447
"2146","9a.edf","cursive",1300,97.5978422467705
"2147","9a.edf","cursive",1400,125.249439468697
"2148","9a.edf","cursive",1500,160.437392359031
"2149","9a.edf","cursive",1600,196.980243807837
"2150","9a.edf","cursive",1700,222.284863811184
"2151","9a.edf","cursive",1800,232.920461213959
"2152","9a.edf","cursive",1900,228.016283525005
"2153","9a.edf","cursive",2000,220.350194435001
"2154","9a.edf","cursive",2100,217.532836313279
"2155","9a.edf","cursive",2200,209.526037582565
"2156","9a.edf","cursive",2300,195.179728124625
"2157","9a.edf","cursive",2400,186.391896387305
"2158","9a.edf","cursive",2500,186.8587100135
"2159","9a.edf","print",0,41.0465882352942
"2160","9a.edf","print",100,28.9305882352942
"2161","9a.edf","print",200,31.600705882353
"2162","9a.edf","print",300,31.6854117647059
"2163","9a.edf","print",400,19.2383529411765
"2164","9a.edf","print",500,5.36211764705886
"2165","9a.edf","print",600,-6.57023415191315
"2166","9a.edf","print",700,-9.83386549020079
"2167","9a.edf","print",800,6.77725063948101
"2168","9a.edf","print",900,36.0604314170644
"2169","9a.edf","print",1000,66.3711621149048
"2170","9a.edf","print",1100,97.4224329085929
"2171","9a.edf","print",1200,132.472023534214
"2172","9a.edf","print",1300,181.015129853684
"2173","9a.edf","print",1400,246.815167535464
"2174","9a.edf","print",1500,288.124911789823
"2175","9a.edf","print",1600,287.485487751517
"2176","9a.edf","print",1700,260.128355394201
"2177","9a.edf","print",1800,226.882846897909
"2178","9a.edf","print",1900,197.511548597823
"2179","9a.edf","print",2000,184.30413963484
"2180","9a.edf","print",2100,179.325822250639
"2181","9a.edf","print",2200,172.486750106564
"2182","9a.edf","print",2300,171.645151158225
"2183","9a.edf","print",2400,154.311384176482
"2184","9a.edf","print",2500,131.949137842666
